Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2012-01-06 00:00:00,"Apt 57 Alliance Building, The Gasworks Barrow Street, South Lotts Road",,Dublin,160048.57,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2012.0
2017-04-20 00:00:00,"KILFITHMONE, BORRISOLEIGH, TIPPERARY",,Tipperary,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2017.0
2017-12-12 00:00:00,"23 HOGAN VIEW, RICHMOND RD, DUBLIN 3",Dublin 3,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0
2018-12-09 00:00:00,"5 Coolmaine MewS, Kinsale Manor, Kinsale",,Cork,295154.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2018.0
2021-09-14 00:00:00,"2 DELGANY OAKS, DELGANY, WICKLOW",,Wicklow,500000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0
2013-05-23 00:00:00,"21 Ratoath Drive, Finglas, Dublin 11",Dublin 11,Dublin,72500.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0
2013-06-18 00:00:00,"Rampark, Jenkinstown, Dundalk",,Louth,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2013.0
2015-02-26 00:00:00,"Roosky, Canningstown",,Cavan,101321.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2.0,2015.0
2021-02-11 00:00:00,"49 GARDEN VILLAGE DR, KILPEDDER, WICKLOW",,Wicklow,370000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0
2019-11-15 00:00:00,"2 Beresford Court, Donabate",,Dublin,348017.0,No,Yes,New Dwelling house /Apartment,None,11.0,2019.0
2014-01-09 00:00:00,"33 Castlepark Gardens Residence, Castlepark Road, Sandycove",,Dublin,308370.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1.0,2014.0
2014-06-06 00:00:00,"7 DUNDRUM DR, TIPPERARY TOWN, TIPPERARY",,Tipperary,25000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2014.0
2021-06-01 00:00:00,"27 CASTLEFIELD, STONEBRIDGE, DROMAHAIR",,Leitrim,147000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2021.0
2011-07-22 00:00:00,"9 Oldtown Court, Sallins, Naas",,Kildare,467500.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2011.0
2018-02-19 00:00:00,"KEADUE EAST, KEADUE, BOYLE",,Roscommon,116000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2018.0
2017-06-23 00:00:00,"507 LORD EDWARD ST, LIMERICK, LIMERICK",,Limerick,84500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0
2018-08-06 00:00:00,"8 HAWTHORN VIEW, CELBRIDGE, KILDARE",,Kildare,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0
2019-11-25 00:00:00,"36 GLENDINE HEIGHTS, CASTLECOMER RD, KILKENNY",,Kilkenny,275000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0
2016-08-30 00:00:00,"19 KILLINEY AVE, KILLINEY, DUBLIN",,Dublin,925000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0
2017-10-07 00:00:00,"47 The Park, Cois Glaisin, Johnstown",,Meath,220264.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10.0,2017.0
2016-08-25 00:00:00,"AMA LUR 6 ASH HURST, MILITARY RD, KILLINEY",,Dublin,1270000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0
2020-11-11 00:00:00,"67 BALKILL PARK, HOWTH, DUBLIN 13",Dublin 13,Dublin,600000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2020.0
2014-12-22 00:00:00,"5 STEPHENS PLACE, SPENCER STREET, CASTLEBAR",,Mayo,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0
2012-09-21 00:00:00,"62 Moyville, Rathfarnham",Dublin 24,Dublin,282000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2012.0
2017-11-12 00:00:00,"55 OLDCOURT, GREENFIELDS, BALLINCOLLIG",,Cork,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2012-10-26 00:00:00,"Meenala, Gortahork",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2012.0
2018-10-08 00:00:00,"CURRADUFF, KILLOSCULLY, NEWPORT",,Tipperary,440000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0
2013-02-20 00:00:00,"32 Elmwood Close, Termonabbey, Drogheda",,Louth,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2013.0
2013-12-20 00:00:00,"20 DANGAN TERRACE, THOMASTOWN, KILKENNY",,Kilkenny,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2013.0
2015-05-20 00:00:00,"Drennanstown Lodge, Rathangan",,Kildare,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0
2014-10-16 00:00:00,"5 ST GABRIELS, JOHNSTOWN RD, CABINTEELY DUBLIN 18",Dublin 18,Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0
2016-10-25 00:00:00,"3 COOLCOWER COURT, MACROOM, CORK",,Cork,141000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0
2015-12-21 00:00:00,"5 PARLIAMENT BUILDINGS, LORD EDWARD ST, DUBLIN",Dublin 2,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0
2018-06-14 00:00:00,"No. 2 Rampart Green, Rathmullen, Rathmullen Road",,Louth,221278.5,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6.0,2018.0
2014-06-11 00:00:00,"61 Rann Mor Meadow, Crievesmith, Letterkenny",,Donegal,107929.51,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,6.0,2014.0
2015-11-06 00:00:00,"2D RATHBORNE WAY, ASHTOWN, DUBLIN 15",Dublin 15,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0
2014-02-20 00:00:00,"36 BEECHFIELD HEIGHTS, CASTAHEANY, DUBLIN 15",,Dublin,136000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2014.0
2016-08-12 00:00:00,"APT 118 EXCHANGE HALL, BELGARD SQUARE NORTH, TALLAGHT",,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0
2015-04-28 00:00:00,"42 CONNOLLY PARK, POULADUFF RD, CORK",,Cork,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0
2019-02-10 00:00:00,"46 HUNTERS LANE, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,343000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2019.0
2017-06-03 00:00:00,"SUITE 20, TWO  MILE INN, ENNIS ROAD",,Limerick,28000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0
2021-11-19 00:00:00,"8 The Village, Allen, Naas",,Kildare,518678.41,No,Yes,New Dwelling house /Apartment,None,11.0,2021.0
2018-05-29 00:00:00,"KNOCKALASSA, THE HAND, MILTOWN MALBAY",,Clare,179000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0
2014-02-14 00:00:00,"EUSTACE WAY, MINAUN, CHEEKPOINT",,Waterford,272500.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2014.0
2019-01-11 00:00:00,"2 Rathborne Dale, Rathborne, Ashtown",Dublin 15,Dublin,365639.0,No,Yes,New Dwelling house /Apartment,None,1.0,2019.0
2014-05-09 00:00:00,"155 MERIDIAN COURT, SPINDRIFT AVE, ROYAL CANAL PARK DUBLIN 15",Dublin 15,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0
2019-12-17 00:00:00,"38 BRECAN CLOSE, BALBRIGGAN, DUBLIN",,Dublin,152000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2019.0
2010-03-30 00:00:00,"20 Cherryfield Drive, Walkinstown",,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2010.0
2011-12-20 00:00:00,"Unit 14  Bective House, Beaufort Place, Navan",,Meath,80045.13,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2011.0
2016-12-19 00:00:00,"110 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN",Dublin 20,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0
2010-04-06 00:00:00,"6 Ard Brae Park, Bray",,Wicklow,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2010.0
2015-09-28 00:00:00,"41 Marlstone Manor, Thurles",,Tipperary,88986.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,9.0,2015.0
2016-01-22 00:00:00,"Genezzano, Earlwood Estate, Main Togher Road",,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0
2021-12-13 00:00:00,"GORTCALLY, KERRYKEEL, LETTERKENNY",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2021.0
2016-12-07 00:00:00,"CORLECK, AGHABOG, SMITHBORO",,Monaghan,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0
2020-09-18 00:00:00,"59 OAKHILL, CASTLECOMER, KILKENNY",,Kilkenny,136012.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0
2021-03-09 00:00:00,"61 WILLIAMSTOWN PARK, WILLIAMSTOWN RD, WATERFORD",,Waterford,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0
2019-07-24 00:00:00,"43 THE HOLLY, ROCKFIELD, DUNDRUM DUBLIN 16",Dublin 16,Dublin,649000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2017-11-08 00:00:00,"2 PARNELL TERRACE, PATRICK ST, MULLINGAR",,Westmeath,58500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2015-06-07 00:00:00,"ADMIRAN, STRANORLAR, DONEGAL",,Donegal,108000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2015.0
2018-03-29 00:00:00,"28 TWIN OAKS, CLONATTIN RD, GOREY",,Wexford,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2018.0
2021-04-06 00:00:00,"FLAT 2, 44/45 DUBLIN STREET, MONAGHAN",,Monaghan,61250.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2021.0
2011-11-23 00:00:00,"16 Kylemore  Schoolhouse Road, Monaleen, Castletroy",,Limerick,218000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,11.0,2011.0
2014-07-14 00:00:00,"44A BALALLY PARK, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,445000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2014.0
2016-12-02 00:00:00,"27 MOUNT CLARE COURT, GRAIGUECULLEN, CARLOW",,Carlow,137000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0
2019-01-08 00:00:00,"20 TURVEY GROVE, DONABATE, DUBLIN",,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0
2019-01-15 00:00:00,"3 CROSS STREET, NEW ROSS, WEXFORD",,Wexford,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0
2016-01-21 00:00:00,"90 BRIARSCOURT, SHANAKIEL, CORK",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0
2019-01-02 00:00:00,"MAYFIELD, CLAREMORRIS, CO MAYO",,Mayo,68000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0
2020-01-23 00:00:00,"15 THE CLOSE, DRUMMIN VILLAGE, BORRISOKANE RD",,Tipperary,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0
2010-07-22 00:00:00,"40 Colpe View, Deepforde, Drogheda",,Louth,209691.62,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,7.0,2010.0
2017-10-19 00:00:00,"12 DROMHEATH AVE, LADYSWELL, DUBLIN 15",Dublin 15,Dublin,186000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2017.0
2014-12-16 00:00:00,"APT 2G, INCHYDONEY ISLAND, CLONAKILTY",,Cork,156000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0
2014-04-02 00:00:00,"2 ROSE TCE, BLACKROCK, LOUTH",,Louth,48000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2014.0
2016-01-07 00:00:00,"35 ARD O DONNELL, LETTERKENNY, COUNTY DONEGAL",,Donegal,60000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0
2016-10-19 00:00:00,"88 Eallagh, Headford",,Galway,173348.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10.0,2016.0
2013-09-18 00:00:00,"Kilmore, Tuam",,Galway,60000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2013.0
2010-06-17 00:00:00,"39 Copper Valley Vue, Glanmire",,Cork,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2010.0
2016-03-05 00:00:00,"DONAGH MORE, MANORHAMILTON, LEITRIM",,Leitrim,58000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2016.0
2015-12-02 00:00:00,"11 NEWENHAM ST, LIMERICK, LIMERICK",,Limerick,99750.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0
2021-10-28 00:00:00,"5 MANDEVILLE LANE, WATERFORD, WATERFORD",,Waterford,76000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0
2010-04-16 00:00:00,"3 Fortfield Road, Terenure",Dublin 6w,Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2010.0
2019-04-03 00:00:00,"30 ASHE STREET, CLONAKILTY, CO. CORK",,Cork,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2019.0
2015-03-23 00:00:00,"9 Kingston Hall, Harolds Grange Road",Dublin 18,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2015.0
2014-06-25 00:00:00,"Apartment 228 Bushy Park House, Templeogue Road, Terenure",,Dublin,201661.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2014.0
2016-05-13 00:00:00,"APARTMENT NO. 61 SHEARWATER, PIER ROAD, KINSALE",,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2015-10-22 00:00:00,"Linn Corr Development, Castlmartyr",,Cork,1000000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,10.0,2015.0
2021-07-04 00:00:00,"TEMPLESHANNON QUAY, ENNISCORTHY, CO. WEXFORD",,Wexford,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0
2015-02-13 00:00:00,"35 Meadow Court, Claremorris",,Mayo,61000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2.0,2015.0
2014-07-18 00:00:00,"27 OAK HILL, SWEET FIELD, YOUGHAL",,Cork,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2014.0
2015-03-02 00:00:00,"39 The Drive, Inis Alainn, Carrignafoy  Cobh",,Cork,114537.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3.0,2015.0
2016-06-28 00:00:00,"BALLYHALWICK, DUNMANWAY, CO CORK",,Cork,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2016.0
2018-08-30 00:00:00,"APT 35, RIVERGATE, NEW ROSS",,Wexford,118546.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0
2011-01-28 00:00:00,"10 GLEANN RUA, RENMORE",,Galway,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2011.0
2021-03-26 00:00:00,"14 RIDGEWOOD, WHITEBARN, YOUGHAL",,Cork,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0
2014-03-10 00:00:00,"22 THE MEADOWS, GRANGE ROAD, CLONSILLA",Dublin 15,Dublin,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2014.0
2017-01-20 00:00:00,"81 THE ICE RINK, DOLPHINS BARN, DUBLIN 8",Dublin 8,Dublin,101217.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2017.0
2013-11-26 00:00:00,"10 Cluain Alainn, Carrigallen",,Leitrim,35000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2013.0
2012-05-17 00:00:00,"Clonbeg, Buncrana",,Donegal,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2012.0
2014-07-10 00:00:00,"Apartment 4 Cubes 5, Beacon South Quarter, Sandyford",Dublin 18,Dublin,346730.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7.0,2014.0
2010-03-30 00:00:00,"67 Foxfield, Dooradoyle",,Limerick,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2010.0
2018-10-17 00:00:00,"EINKAREM, MAIN ST, CASTLEBRIDGE",,Wexford,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0
2021-08-12 00:00:00,"2 AYLMER PARK, NAAS, CO KILDARE",,Kildare,305454.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0
2011-05-31 00:00:00,"36 Beechpark Wood, Leixip",,Kildare,110132.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2011.0
2018-07-17 00:00:00,"91 BEECH LAWN, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,625000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2018.0
2019-09-25 00:00:00,"46 ROSEMOUNT EST, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0
2017-01-18 00:00:00,"DETROIT, BALLYMORE, BOYLE",,Roscommon,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2017.0
2018-09-21 00:00:00,"16 VERBENA PARK, SUTTON, DUBLIN 13",Dublin 13,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2018.0
2014-05-13 00:00:00,"THE RAILWAY COTTAGE, CULLENSBRIDGE, SLANE",,Meath,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0
2011-08-19 00:00:00,"No 33 The Elms, Newbridge",,Kildare,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2011.0
2019-04-07 00:00:00,"CLOUNA SOUTH, ENNISTYMON, CO CLARE",,Clare,208000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2019.0
2021-07-22 00:00:00,"KNOCKADER, BALLYLANDERS, LIMERICK",,Limerick,116000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0
2016-05-18 00:00:00,"9 MAPLE DRIVE, DRUMGOLA WOODS, CAVAN TOWN",,Cavan,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2015-07-16 00:00:00,"5 READE TERRACE, CIRCULAR ROAD, KILKENNY",,Kilkenny,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2015.0
2020-06-22 00:00:00,"1 CASHEN CLOSE, CLIEVERAGH RD, LISTOWEL",,Kerry,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0
2012-04-10 00:00:00,"kilmurray, castlerea, roscommon",,Roscommon,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2012.0
2017-05-22 00:00:00,"34 MERTON DR, RANELAGH, DUBLIN CITY",Dublin 6,Dublin,1140000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2010-05-14 00:00:00,"169 Emmet Road, Inchicore, Dublin 8",Dublin 8,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2010.0
2020-10-28 00:00:00,"FRAISKEEN PLACE, CLONMELLON, WESTMEATH",,Westmeath,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2020.0
2015-07-08 00:00:00,"CUILSALLAGH, KILKERRAN, BALLINASLOW",,Galway,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2015.0
2019-04-18 00:00:00,"CENTRAL PARK, MULLINGAR, CO WESTMEATH",,Westmeath,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2019.0
2017-06-29 00:00:00,"59 TUSKAR COURT, MARINE VILLAGE, ARKLOW",,Wicklow,134000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0
2011-01-09 00:00:00,"Parkgarriff, Kenmare",,Kerry,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2011.0
2014-05-30 00:00:00,"Apartment 30 Kempton Court, Drumalee, Cavan",,Cavan,19383.25,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,5.0,2014.0
2010-05-05 00:00:00,"19 Kilbarrack Road, Raheny",Dublin 5,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2010.0
2018-07-19 00:00:00,"RATHFUDAGH, TULSK, CO. ROSCOMMON",,Roscommon,38000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2018.0
2019-06-08 00:00:00,"MAIN ST, BORROSOKANE, CO TIPPERARY",,Tipperary,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0
2019-06-09 00:00:00,"APT 2, HOUSE 9, LINDEN SQ",,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0
2018-06-20 00:00:00,"APT 1 15, TEMPLE LANE, TEMPLE BAR DUBLIN 2",Dublin 2,Dublin,403000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0
2021-07-15 00:00:00,"5 Oak Springs, Laragh Road, Rathdrum",,Wicklow,220263.45,No,Yes,New Dwelling house /Apartment,None,7.0,2021.0
2017-11-24 00:00:00,"28 KINVARA GROVE, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2014-12-18 00:00:00,"ARD FAILLE, WEAVERS POINT, CROSSHAVEN",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0
2021-09-13 00:00:00,"25 HOLLYGARTH, DONNYBROOK, DOUGLAS",,Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0
2020-03-04 00:00:00,"46 SEAVIEW AVE, EASTWALL, DUBLIN 3",Dublin 3,Dublin,392000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0
2015-12-10 00:00:00,"LAMBSTOWN, KILLURIN, ENNISCORTHY",,Wexford,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0
2020-09-09 00:00:00,"3 ORCHARD RD, VICTORIA CROSS, CORK",,Cork,705000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0
2019-04-26 00:00:00,"8 The Green, Scholarstown Wood, Scholarstown Road",Dublin 17,Dublin,541850.0,No,Yes,New Dwelling house /Apartment,None,4.0,2019.0
2019-10-28 00:00:00,"5 MERRION PARK, SOUTH HILL AVE, BLACKROCK",,Dublin,670000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0
2021-07-26 00:00:00,"2 The Laurels, Sea Road, Kilcoole",,Wicklow,744493.0,No,Yes,New Dwelling house /Apartment,None,7.0,2021.0
2014-02-13 00:00:00,"12 SEMPLE VILLAS, THURLES, TIPPERARY",,Tipperary,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2014.0
2017-07-18 00:00:00,"APT 4 THE STOCKYARD, STEELWORKS, FOLEY ST DUBLIN 1",Dublin 1,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0
2017-06-06 00:00:00,"243, Oldbridge Station, Osberstown",,Kildare,286344.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6.0,2017.0
2018-05-23 00:00:00,"19 EDENBROOK COURT, BALLYBODEN RD, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0
2017-06-22 00:00:00,"59 LEVMOSS AVENUE, LEVMOSS PARK, THE GALLOPS",Dublin 18,Dublin,471365.64,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,6.0,2017.0
2021-08-11 00:00:00,"GEORGES ST, CHURCHTOWN, MALLOW",,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0
2013-09-05 00:00:00,"23 cuchalainn tce, carrickmacross",,Monaghan,56500.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2013.0
2013-05-07 00:00:00,"156 Griffin Rath Hall, Maynooth",,Kildare,162995.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2013.0
2020-01-09 00:00:00,"LOTUS LODGE, DONAGHSTOWN, LADYCHAPEL",,Kildare,585000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0
2017-08-15 00:00:00,"23 Milltown Meadows, Ashbourne",,Meath,210462.55,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8.0,2017.0
2021-02-23 00:00:00,"11 SPRINGFIELD GROVE, ROSSMORE VILLAGE, DUNDRUM RD",,Tipperary,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0
2017-03-11 00:00:00,"11 BRU NA RIOGH, NAAS, CO KILDARE",,Kildare,375000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2017.0
2021-11-19 00:00:00,"12 ARD NA GREINE, BAILICK RD, MIDLETON",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2021.0
2015-11-09 00:00:00,"Hogan's Way, Ballaghboy, Quin Road Ennis",,Clare,365638.77,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,11.0,2015.0
2014-12-22 00:00:00,"15 BALLINWILLIN CLOSE, MITCHELSTOWN, CORK",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0
2013-10-15 00:00:00,"18 Senandale, Cloghroe, Blarney",,Cork,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2013.0
2019-11-18 00:00:00,"Glascarrick, Loughduff",,Cavan,45000.0,No,Yes,New Dwelling house /Apartment,None,11.0,2019.0
2013-04-10 00:00:00,"3 Pearse Terrace, Thurles",,Tipperary,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0
2011-09-06 00:00:00,"Eaglehill, Rath, Caherdaniel",,Kerry,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2011.0
2018-08-17 00:00:00,"3 APPLEWOOD CLOSE, APPLEWOOD, SWORDS",,Dublin,187500.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0
2019-11-21 00:00:00,"26 BOTHAR GLASS, BALLYCONNELL, CAVAN",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0
